,Overs,Mdns,Runs,Wkts,Econ,Ave,Opposition,Ground,Bowler
342,0.0,0.0,0.0,0.0,0.0,0.0,India,Cuttack,Alex Hales
343,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Bridgetown,Alex Hales
346,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Leeds,Alex Hales
347,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Southampton,Alex Hales
348,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Lord's,Alex Hales
349,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,The Oval,Alex Hales
350,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Cardiff,Alex Hales
351,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Birmingham,Alex Hales
352,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Cardiff,Alex Hales
353,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Manchester,Alex Hales
354,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Nottingham,Alex Hales
355,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Bristol,Alex Hales
356,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Melbourne,Alex Hales
357,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Brisbane,Alex Hales
358,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Sydney,Alex Hales
359,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Adelaide,Alex Hales
360,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Perth,Alex Hales
361,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Christchurch,Alex Hales
363,0.0,0.0,0.0,0.0,0.0,0.0,Australia,The Oval,Alex Hales
364,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Cardiff,Alex Hales
365,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Nottingham,Alex Hales
366,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Chester-le-Street,Alex Hales
367,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Manchester,Alex Hales
368,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Pallekele,Alex Hales
369,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Colombo (RPS),Alex Hales
370,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,St George's,Alex Hales
371,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,St George's,Alex Hales
372,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Gros Islet,Alex Hales
374,10.0,1.0,44.0,4.0,4.4,11.0,Australia,Centurion,Andile Phehlukwayo
375,6.4,0.0,59.0,2.0,8.85,29.5,Australia,Johannesburg,Andile Phehlukwayo
376,8.0,0.0,58.0,1.0,7.25,58.0,Australia,Durban,Andile Phehlukwayo
377,5.0,1.0,28.0,0.0,5.6,0.0,Australia,Port Elizabeth,Andile Phehlukwayo
378,9.0,1.0,51.0,1.0,5.66,51.0,Australia,Cape Town,Andile Phehlukwayo
379,7.0,0.0,31.0,0.0,4.42,0.0,Sri Lanka,Port Elizabeth,Andile Phehlukwayo
380,4.0,0.0,21.0,1.0,5.25,21.0,Sri Lanka,Durban,Andile Phehlukwayo
381,5.0,0.0,26.0,2.0,5.2,13.0,Sri Lanka,Johannesburg,Andile Phehlukwayo
382,7.0,1.0,44.0,0.0,6.28,0.0,Sri Lanka,Centurion,Andile Phehlukwayo
383,5.0,0.0,28.0,0.0,5.6,0.0,New Zealand,Hamilton,Andile Phehlukwayo
384,9.0,0.0,62.0,0.0,6.88,0.0,New Zealand,Christchurch,Andile Phehlukwayo
385,5.0,0.0,12.0,2.0,2.4,6.0,New Zealand,Wellington,Andile Phehlukwayo
386,7.0,1.0,35.0,2.0,5.0,17.5,New Zealand,Auckland,Andile Phehlukwayo
387,9.0,0.0,59.0,2.0,6.55,29.5,England,Leeds,Andile Phehlukwayo
388,10.0,1.0,74.0,1.0,7.4,74.0,England,Southampton,Andile Phehlukwayo
389,5.0,0.0,25.0,0.0,5.0,0.0,India,The Oval,Andile Phehlukwayo
390,10.0,0.0,60.0,0.0,6.0,0.0,Bangladesh,Kimberley,Andile Phehlukwayo
391,10.0,1.0,40.0,4.0,4.0,10.0,Bangladesh,Paarl,Andile Phehlukwayo
392,4.0,1.0,13.0,1.0,3.25,13.0,Bangladesh,East London,Andile Phehlukwayo
393,8.0,0.0,42.0,2.0,5.25,21.0,India,Durban,Andile Phehlukwayo
394,6.0,0.0,42.0,1.0,7.0,42.0,India,Cape Town,Andile Phehlukwayo
395,6.0,0.0,38.0,0.0,6.33,0.0,India,Johannesburg,Andile Phehlukwayo
396,8.0,0.0,34.0,0.0,4.25,0.0,India,Port Elizabeth,Andile Phehlukwayo
397,4.0,0.0,27.0,0.0,6.75,0.0,India,Centurion,Andile Phehlukwayo
398,3.0,0.0,30.0,0.0,10.0,0.0,Sri Lanka,Dambulla,Andile Phehlukwayo
399,9.0,0.0,45.0,3.0,5.0,15.0,Sri Lanka,Dambulla,Andile Phehlukwayo
400,9.0,0.0,74.0,3.0,8.22,24.66,Sri Lanka,Pallekele,Andile Phehlukwayo
401,6.0,0.0,45.0,1.0,7.5,45.0,Sri Lanka,Pallekele,Andile Phehlukwayo
402,8.0,0.0,60.0,2.0,7.5,30.0,Sri Lanka,Colombo (RPS),Andile Phehlukwayo
406,6.0,0.0,33.0,3.0,5.5,11.0,Australia,Perth,Andile Phehlukwayo
407,7.0,0.0,43.0,1.0,6.14,43.0,Pakistan,Port Elizabeth,Andile Phehlukwayo
408,9.5,2.0,22.0,4.0,2.23,5.5,Pakistan,Durban,Andile Phehlukwayo
409,10.0,0.0,71.0,0.0,7.1,0.0,Pakistan,Centurion,Andile Phehlukwayo
410,2.3,0.0,17.0,1.0,6.8,17.0,Pakistan,Johannesburg,Andile Phehlukwayo
411,9.0,0.0,42.0,2.0,4.66,21.0,Pakistan,Cape Town,Andile Phehlukwayo
412,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Centurion,Andile Phehlukwayo
413,2.0,0.0,19.0,0.0,9.5,0.0,Sri Lanka,Durban,Andile Phehlukwayo
414,5.2,0.0,21.0,2.0,3.93,10.5,Sri Lanka,Port Elizabeth,Andile Phehlukwayo
415,8.0,0.0,40.0,1.0,5.0,40.0,Sri Lanka,Cape Town,Andile Phehlukwayo
417,8.0,0.0,49.0,4.0,6.12,12.25,England,Chennai,Andre Russell
418,9.1,1.0,46.0,2.0,5.01,23.0,India,Chennai,Andre Russell
419,5.0,1.0,36.0,0.0,7.2,0.0,Pakistan,Gros Islet,Andre Russell
420,4.0,0.0,23.0,0.0,5.75,0.0,Pakistan,Bridgetown,Andre Russell
421,9.0,0.0,59.0,1.0,6.55,59.0,India,North Sound,Andre Russell
422,7.0,0.0,16.0,3.0,2.28,5.33,India,North Sound,Andre Russell
423,8.3,0.0,35.0,4.0,4.11,8.75,India,Kingston,Andre Russell
424,9.0,0.0,44.0,2.0,4.88,22.0,Bangladesh,Dhaka,Andre Russell
425,9.0,1.0,50.0,1.0,5.55,50.0,Bangladesh,Dhaka,Andre Russell
426,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Chattogram,Andre Russell
427,9.0,1.0,29.0,2.0,3.22,14.5,India,Cuttack,Andre Russell
428,8.1,0.0,60.0,0.0,7.34,0.0,India,Visakhapatnam,Andre Russell
429,4.0,0.0,25.0,0.0,6.25,0.0,India,Ahmedabad,Andre Russell
430,7.0,0.0,63.0,1.0,9.0,63.0,India,Indore,Andre Russell
431,6.0,0.0,31.0,0.0,5.16,0.0,India,Chennai,Andre Russell
432,4.0,0.0,21.0,0.0,5.25,0.0,Australia,Kingstown,Andre Russell
433,6.0,0.0,14.0,0.0,2.33,0.0,Australia,Kingstown,Andre Russell
434,5.0,0.0,28.0,0.0,5.6,0.0,Australia,Kingstown,Andre Russell
435,7.0,0.0,34.0,2.0,4.85,17.0,Australia,Gros Islet,Andre Russell
436,9.0,0.0,61.0,4.0,6.77,15.25,Australia,Gros Islet,Andre Russell
437,6.0,0.0,43.0,0.0,7.16,0.0,England,Southampton,Andre Russell
438,10.0,0.0,45.0,4.0,4.5,11.25,New Zealand,Kingston,Andre Russell
439,9.0,0.0,51.0,1.0,5.66,51.0,New Zealand,Kingston,Andre Russell
440,9.0,0.0,57.0,4.0,6.33,14.25,New Zealand,Basseterre,Andre Russell
441,6.0,0.0,49.0,1.0,8.16,49.0,New Zealand,Basseterre,Andre Russell
442,4.0,1.0,25.0,0.0,6.25,0.0,New Zealand,Basseterre,Andre Russell
443,7.0,0.0,28.0,1.0,4.0,28.0,Bangladesh,Khulna,Andre Russell
444,9.0,0.0,58.0,1.0,6.44,58.0,Bangladesh,Khulna,Andre Russell
445,10.0,0.0,51.0,0.0,5.1,0.0,Bangladesh,Dhaka,Andre Russell
446,5.0,0.0,41.0,0.0,8.2,0.0,Australia,Canberra,Andre Russell
447,6.0,0.0,40.0,1.0,6.66,40.0,Australia,Sydney,Andre Russell
450,4.0,0.0,31.0,2.0,7.75,15.5,New Zealand,Hamilton,Andre Russell
451,4.0,0.0,21.0,1.0,5.25,21.0,India,Kochi,Andre Russell
452,3.0,0.0,14.0,0.0,4.66,0.0,India,Delhi,Andre Russell
453,7.0,0.0,48.0,1.0,6.85,48.0,India,Dharamsala,Andre Russell
454,10.0,0.0,51.0,2.0,5.1,25.5,South Africa,Durban,Andre Russell
455,10.0,0.0,78.0,1.0,7.8,78.0,South Africa,Johannesburg,Andre Russell
456,5.0,0.0,15.0,0.0,3.0,0.0,South Africa,East London,Andre Russell
457,10.0,1.0,60.0,1.0,6.0,60.0,South Africa,Port Elizabeth,Andre Russell
458,8.0,0.0,85.0,3.0,10.62,28.33,South Africa,Centurion,Andre Russell
460,8.0,2.0,33.0,3.0,4.12,11.0,Pakistan,Christchurch,Andre Russell
462,9.0,0.0,74.0,2.0,8.22,37.0,South Africa,Sydney,Andre Russell
463,8.0,0.0,43.0,2.0,5.37,21.5,India,Perth,Andre Russell
465,10.0,0.0,96.0,2.0,9.6,48.0,New Zealand,Wellington,Andre Russell
466,0.5,0.0,18.0,0.0,21.6,0.0,Sri Lanka,Colombo (RPS),Andre Russell
467,9.0,0.0,62.0,1.0,6.88,62.0,Bangladesh,Providence,Andre Russell
471,1.0,0.0,12.0,0.0,12.0,0.0,Bangladesh,Dhaka,Angelo Mathews
472,3.0,0.0,24.0,0.0,8.0,0.0,India,Colombo (RPS),Angelo Mathews
473,5.0,0.0,22.0,0.0,4.4,0.0,Pakistan,Dambulla,Angelo Mathews
474,7.0,1.0,15.0,1.0,2.14,15.0,Pakistan,Dambulla,Angelo Mathews
475,10.0,0.0,41.0,2.0,4.1,20.5,Pakistan,Dambulla,Angelo Mathews
476,8.0,0.0,48.0,0.0,6.0,0.0,Pakistan,Colombo (RPS),Angelo Mathews
477,6.0,0.0,30.0,1.0,5.0,30.0,Pakistan,Colombo (RPS),Angelo Mathews
478,5.0,0.0,19.0,0.0,3.8,0.0,New Zealand,Colombo (RPS),Angelo Mathews
479,6.0,0.0,20.0,6.0,3.33,3.33,India,Colombo (RPS),Angelo Mathews
480,3.0,0.0,15.0,0.0,5.0,0.0,India,Colombo (RPS),Angelo Mathews
481,8.0,1.0,43.0,2.0,5.37,21.5,South Africa,Centurion,Angelo Mathews
482,8.0,2.0,26.0,0.0,3.25,0.0,England,Johannesburg,Angelo Mathews
483,6.0,0.0,33.0,2.0,5.5,16.5,New Zealand,Johannesburg,Angelo Mathews
484,7.0,0.0,60.0,1.0,8.57,60.0,India,Rajkot,Angelo Mathews
485,10.0,1.0,60.0,1.0,6.0,60.0,India,Nagpur,Angelo Mathews
486,0.0,0.0,0.0,0.0,0.0,0.0,India,Bulawayo,Angelo Mathews
488,10.0,1.0,38.0,2.0,3.8,19.0,Pakistan,Dambulla,Angelo Mathews
489,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dambulla,Angelo Mathews
490,6.0,0.0,37.0,1.0,6.16,37.0,India,Dambulla,Angelo Mathews
491,3.0,1.0,16.0,0.0,5.33,0.0,India,Dambulla,Angelo Mathews
492,10.0,1.0,36.0,3.0,3.6,12.0,New Zealand,Dambulla,Angelo Mathews
493,7.0,1.0,32.0,2.0,4.57,16.0,India,Dambulla,Angelo Mathews
494,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Dambulla,Angelo Mathews
495,8.0,3.0,20.0,1.0,2.5,20.0,India,Dambulla,Angelo Mathews
496,10.0,0.0,48.0,1.0,4.8,48.0,India,Dambulla,Angelo Mathews
497,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Melbourne,Angelo Mathews
498,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Sydney,Angelo Mathews
499,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Brisbane,Angelo Mathews
500,7.0,0.0,35.0,0.0,5.0,0.0,West Indies,Colombo (SSC),Angelo Mathews
501,4.0,0.0,20.0,0.0,5.0,0.0,West Indies,Colombo (SSC),Angelo Mathews
502,6.0,0.0,33.0,0.0,5.5,0.0,West Indies,Colombo (SSC),Angelo Mathews
504,10.0,0.0,56.0,1.0,5.6,56.0,Pakistan,Colombo (RPS),Angelo Mathews
506,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Colombo (RPS),Angelo Mathews
508,3.0,0.0,19.0,1.0,6.33,19.0,New Zealand,Mumbai,Angelo Mathews
509,5.0,0.0,20.0,1.0,4.0,20.0,England,Colombo (RPS),Angelo Mathews
510,6.0,0.0,27.0,0.0,4.5,0.0,New Zealand,Colombo (RPS),Angelo Mathews
511,0.0,0.0,0.0,0.0,0.0,0.0,England,The Oval,Angelo Mathews
512,2.0,0.0,13.0,0.0,6.5,0.0,England,Leeds,Angelo Mathews
513,1.0,0.0,4.0,0.0,4.0,0.0,England,Lord's,Angelo Mathews
514,3.0,0.0,22.0,0.0,7.33,0.0,England,Nottingham,Angelo Mathews
515,0.0,0.0,0.0,0.0,0.0,0.0,England,Manchester,Angelo Mathews
517,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Pallekele,Angelo Mathews
518,3.0,0.0,18.0,0.0,6.0,0.0,Australia,Hambantota,Angelo Mathews
519,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Colombo (RPS),Angelo Mathews
520,3.0,0.0,6.0,1.0,2.0,6.0,Australia,Colombo (RPS),Angelo Mathews
521,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dubai (DSC),Angelo Mathews
522,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dubai (DSC),Angelo Mathews
523,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dubai (DSC),Angelo Mathews
524,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Sharjah,Angelo Mathews
525,5.0,1.0,11.0,1.0,2.2,11.0,Pakistan,Abu Dhabi,Angelo Mathews
526,5.0,0.0,23.0,0.0,4.6,0.0,South Africa,Paarl,Angelo Mathews
527,2.0,0.0,13.0,0.0,6.5,0.0,South Africa,East London,Angelo Mathews
528,4.0,0.0,21.0,0.0,5.25,0.0,South Africa,Bloemfontein,Angelo Mathews
529,1.0,0.0,6.0,0.0,6.0,0.0,South Africa,Kimberley,Angelo Mathews
530,3.0,1.0,16.0,0.0,5.33,0.0,South Africa,Johannesburg,Angelo Mathews
531,9.4,1.0,31.0,2.0,3.2,15.5,India,Perth,Angelo Mathews
532,9.0,0.0,37.0,2.0,4.11,18.5,Australia,Perth,Angelo Mathews
533,5.0,0.0,35.0,0.0,7.0,0.0,India,Adelaide,Angelo Mathews
534,4.0,0.0,26.0,1.0,6.5,26.0,Australia,Sydney,Angelo Mathews
535,4.0,0.0,12.0,0.0,3.0,0.0,India,Brisbane,Angelo Mathews
536,7.0,0.0,43.0,2.0,6.14,21.5,Australia,Hobart,Angelo Mathews
537,7.0,0.0,44.0,0.0,6.28,0.0,India,Hobart,Angelo Mathews
538,4.0,0.0,8.0,0.0,2.0,0.0,Australia,Melbourne,Angelo Mathews
539,6.0,1.0,18.0,0.0,3.0,0.0,Pakistan,Pallekele,Angelo Mathews
540,10.0,0.0,48.0,0.0,4.8,0.0,Pakistan,Pallekele,Angelo Mathews
541,0.2,0.0,0.0,0.0,0.0,0.0,Pakistan,Colombo (RPS),Angelo Mathews
542,9.0,0.0,33.0,1.0,3.66,33.0,Pakistan,Colombo (RPS),Angelo Mathews
543,10.0,0.0,41.0,0.0,4.1,0.0,Pakistan,Colombo (RPS),Angelo Mathews
544,10.0,0.0,58.0,1.0,5.8,58.0,India,Hambantota,Angelo Mathews
545,7.0,2.0,14.0,3.0,2.0,4.66,India,Hambantota,Angelo Mathews
546,8.4,0.0,49.0,0.0,5.65,0.0,India,Colombo (RPS),Angelo Mathews
547,6.0,1.0,18.0,1.0,3.0,18.0,India,Colombo (RPS),Angelo Mathews
548,5.0,0.0,29.0,0.0,5.8,0.0,India,Pallekele,Angelo Mathews
549,7.0,0.0,38.0,1.0,5.42,38.0,New Zealand,Pallekele,Angelo Mathews
550,5.0,0.0,15.0,1.0,3.0,15.0,New Zealand,Pallekele,Angelo Mathews
551,6.0,0.0,19.0,0.0,3.16,0.0,New Zealand,Hambantota,Angelo Mathews
552,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Hambantota,Angelo Mathews
553,8.0,0.0,46.0,1.0,5.75,46.0,Australia,Melbourne,Angelo Mathews
554,10.0,1.0,24.0,2.0,2.4,12.0,Australia,Adelaide,Angelo Mathews
555,4.0,0.0,10.0,1.0,2.5,10.0,Australia,Brisbane,Angelo Mathews
556,10.0,1.0,50.0,0.0,5.0,0.0,Australia,Sydney,Angelo Mathews
557,7.0,0.0,44.0,0.0,6.28,0.0,Australia,Hobart,Angelo Mathews
558,9.0,1.0,36.0,2.0,4.0,18.0,Bangladesh,Hambantota,Angelo Mathews
559,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Hambantota,Angelo Mathews
560,5.0,0.0,39.0,2.0,7.8,19.5,Bangladesh,Pallekele,Angelo Mathews
561,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Cardiff,Angelo Mathews
562,6.0,0.0,28.0,0.0,4.66,0.0,England,The Oval,Angelo Mathews
563,3.0,0.0,21.0,1.0,7.0,21.0,Australia,The Oval,Angelo Mathews
564,4.0,0.0,10.0,1.0,2.5,10.0,India,Cardiff,Angelo Mathews
565,5.0,0.0,28.0,0.0,5.6,0.0,West Indies,Kingston,Angelo Mathews
566,8.0,2.0,23.0,1.0,2.87,23.0,India,Kingston,Angelo Mathews
567,8.0,1.0,29.0,4.0,3.62,7.25,West Indies,Port of Spain,Angelo Mathews
568,5.0,1.0,5.0,1.0,1.0,5.0,India,Port of Spain,Angelo Mathews
569,10.0,1.0,38.0,1.0,3.8,38.0,India,Port of Spain,Angelo Mathews
570,5.0,1.0,17.0,0.0,3.4,0.0,South Africa,Pallekele,Angelo Mathews
571,7.0,1.0,31.0,0.0,4.42,0.0,South Africa,Pallekele,Angelo Mathews
572,4.0,0.0,32.0,0.0,8.0,0.0,South Africa,Colombo (RPS),Angelo Mathews
573,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Hambantota,Angelo Mathews
574,5.0,0.0,35.0,0.0,7.0,0.0,New Zealand,Hambantota,Angelo Mathews
575,1.0,0.0,4.0,0.0,4.0,0.0,New Zealand,Dambulla,Angelo Mathews
576,5.0,0.0,29.0,0.0,5.8,0.0,Pakistan,Sharjah,Angelo Mathews
577,3.4,0.0,17.0,0.0,4.63,0.0,Pakistan,Dubai (DSC),Angelo Mathews
578,4.0,0.0,29.0,0.0,7.25,0.0,Pakistan,Sharjah,Angelo Mathews
579,6.0,0.0,15.0,1.0,2.5,15.0,Pakistan,Abu Dhabi,Angelo Mathews
580,10.0,1.0,26.0,1.0,2.6,26.0,Pakistan,Abu Dhabi,Angelo Mathews
581,7.2,1.0,21.0,3.0,2.86,7.0,Bangladesh,Dhaka,Angelo Mathews
582,8.0,1.0,44.0,0.0,5.5,0.0,Bangladesh,Dhaka,Angelo Mathews
583,3.0,0.0,21.0,0.0,7.0,0.0,Bangladesh,Dhaka,Angelo Mathews
584,5.0,1.0,25.0,1.0,5.0,25.0,Pakistan,Fatullah,Angelo Mathews
585,3.2,1.0,9.0,0.0,2.7,0.0,India,Fatullah,Angelo Mathews
586,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Dhaka,Angelo Mathews
587,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dhaka,Angelo Mathews
588,7.0,1.0,23.0,0.0,3.28,0.0,Pakistan,Dhaka,Angelo Mathews
590,6.0,0.0,25.0,1.0,4.16,25.0,England,The Oval,Angelo Mathews
591,2.0,0.0,9.0,1.0,4.5,9.0,England,Chester-le-Street,Angelo Mathews
592,0.0,0.0,0.0,0.0,0.0,0.0,England,Manchester,Angelo Mathews
593,7.0,1.0,30.0,1.0,4.28,30.0,England,Lord's,Angelo Mathews
594,6.0,0.0,23.0,1.0,3.83,23.0,England,Birmingham,Angelo Mathews
595,6.0,1.0,30.0,1.0,5.0,30.0,South Africa,Colombo (RPS),Angelo Mathews
596,3.0,1.0,11.0,0.0,3.66,0.0,South Africa,Pallekele,Angelo Mathews
597,6.0,0.0,43.0,0.0,7.16,0.0,South Africa,Hambantota,Angelo Mathews
598,9.0,0.0,48.0,2.0,5.33,24.0,Pakistan,Hambantota,Angelo Mathews
599,2.0,0.0,15.0,0.0,7.5,0.0,Pakistan,Hambantota,Angelo Mathews
600,5.0,0.0,11.0,0.0,2.2,0.0,Pakistan,Dambulla,Angelo Mathews
601,4.0,0.0,33.0,0.0,8.25,0.0,India,Cuttack,Angelo Mathews
602,4.0,0.0,18.0,0.0,4.5,0.0,India,Ahmedabad,Angelo Mathews
603,3.0,0.0,17.0,0.0,5.66,0.0,India,Hyderabad (Deccan),Angelo Mathews
604,8.0,1.0,44.0,2.0,5.5,22.0,India,Kolkata,Angelo Mathews
605,7.0,1.0,33.0,2.0,4.71,16.5,India,Ranchi,Angelo Mathews
606,3.0,1.0,17.0,0.0,5.66,0.0,England,Colombo (RPS),Angelo Mathews
607,6.0,0.0,23.0,1.0,3.83,23.0,England,Colombo (RPS),Angelo Mathews
608,7.0,0.0,34.0,2.0,4.85,17.0,England,Hambantota,Angelo Mathews
609,6.0,0.0,21.0,0.0,3.5,0.0,England,Colombo (RPS),Angelo Mathews
610,4.0,0.0,14.0,0.0,3.5,0.0,England,Pallekele,Angelo Mathews
611,0.0,0.0,0.0,0.0,0.0,0.0,England,Pallekele,Angelo Mathews
612,2.0,0.0,3.0,0.0,1.5,0.0,England,Colombo (RPS),Angelo Mathews
613,2.0,0.0,17.0,0.0,8.5,0.0,New Zealand,Christchurch,Angelo Mathews
614,1.0,0.0,2.0,0.0,2.0,0.0,New Zealand,Hamilton,Angelo Mathews
615,6.5,2.0,21.0,3.0,3.07,7.0,New Zealand,Auckland,Angelo Mathews
616,4.0,1.0,16.0,1.0,4.0,16.0,New Zealand,Nelson,Angelo Mathews
617,6.0,0.0,28.0,0.0,4.66,0.0,New Zealand,Christchurch,Angelo Mathews
618,7.0,0.0,41.0,3.0,5.85,13.66,Afghanistan,Dunedin,Angelo Mathews
619,5.4,0.0,36.0,1.0,6.35,36.0,Bangladesh,Melbourne,Angelo Mathews
620,10.0,1.0,43.0,1.0,4.3,43.0,England,Wellington,Angelo Mathews
621,7.0,0.0,59.0,1.0,8.42,59.0,Australia,Sydney,Angelo Mathews
623,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Sydney,Angelo Mathews
624,5.0,0.0,22.0,1.0,4.4,22.0,Pakistan,Dambulla,Angelo Mathews
625,10.0,2.0,36.0,1.0,3.6,36.0,Pakistan,Pallekele,Angelo Mathews
626,8.0,0.0,52.0,0.0,6.5,0.0,Pakistan,Colombo (RPS),Angelo Mathews
627,2.4,0.0,9.0,0.0,3.37,0.0,Pakistan,Colombo (RPS),Angelo Mathews
628,3.0,0.0,9.0,1.0,3.0,9.0,Pakistan,Hambantota,Angelo Mathews
629,3.0,0.0,35.0,1.0,11.66,35.0,West Indies,Colombo (RPS),Angelo Mathews
630,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Colombo (RPS),Angelo Mathews
631,2.0,0.0,11.0,1.0,5.5,11.0,West Indies,Pallekele,Angelo Mathews
632,1.0,0.0,17.0,0.0,17.0,0.0,New Zealand,Christchurch,Angelo Mathews
633,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Christchurch,Angelo Mathews
634,2.0,0.0,17.0,0.0,8.5,0.0,New Zealand,Nelson,Angelo Mathews
635,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Nelson,Angelo Mathews
636,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Mount Maunganui,Angelo Mathews
639,6.0,0.0,22.0,2.0,3.66,11.0,England,Nottingham,Angelo Mathews
640,0.0,0.0,0.0,0.0,0.0,0.0,England,Birmingham,Angelo Mathews
641,2.0,0.0,8.0,0.0,4.0,0.0,England,Bristol,Angelo Mathews
642,3.0,0.0,17.0,0.0,5.66,0.0,England,The Oval,Angelo Mathews
643,0.0,0.0,0.0,0.0,0.0,0.0,England,Cardiff,Angelo Mathews
644,7.0,0.0,33.0,0.0,4.71,0.0,Australia,Colombo (RPS),Angelo Mathews
645,6.0,0.0,17.0,2.0,2.83,8.5,Australia,Colombo (RPS),Angelo Mathews
646,7.0,0.0,30.0,2.0,4.28,15.0,Australia,Dambulla,Angelo Mathews
647,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Dambulla,Angelo Mathews
648,0.0,0.0,0.0,0.0,0.0,0.0,India,The Oval,Angelo Mathews
649,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Cardiff,Angelo Mathews
655,2.0,0.0,9.0,0.0,4.5,0.0,India,Dambulla,Angelo Mathews
656,3.0,0.0,11.0,0.0,3.66,0.0,India,Pallekele,Angelo Mathews
657,3.0,0.0,17.0,0.0,5.66,0.0,India,Pallekele,Angelo Mathews
658,6.0,2.0,24.0,2.0,4.0,12.0,India,Colombo (RPS),Angelo Mathews
659,3.0,0.0,14.0,0.0,4.66,0.0,India,Colombo (RPS),Angelo Mathews
660,5.0,2.0,8.0,1.0,1.6,8.0,India,Dharamsala,Angelo Mathews
661,4.0,1.0,9.0,0.0,2.25,0.0,India,Mohali,Angelo Mathews
662,3.0,0.0,30.0,0.0,10.0,0.0,India,Visakhapatnam,Angelo Mathews
664,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Dambulla,Angelo Mathews
665,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Dambulla,Angelo Mathews
666,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Pallekele,Angelo Mathews
667,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Pallekele,Angelo Mathews
668,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Colombo (RPS),Angelo Mathews
669,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dubai (DSC),Angelo Mathews
670,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Abu Dhabi,Angelo Mathews
671,7.0,1.0,33.0,1.0,4.71,33.0,Sri Lanka,Johannesburg,Anrich Nortje
672,7.0,0.0,25.0,2.0,3.57,12.5,Sri Lanka,Centurion,Anrich Nortje
673,8.0,0.0,57.0,3.0,7.12,19.0,Sri Lanka,Port Elizabeth,Anrich Nortje
674,9.3,0.0,35.0,2.0,3.68,17.5,Sri Lanka,Cape Town,Anrich Nortje
696,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Sharjah,Asghar Afghan
701,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Fatullah,Asghar Afghan
