,Runs,BF,SR,4s,6s
3222,-0.654093404875625,-0.7360740725557003,0.28769142803407705,-0.3994857774427492,-0.32920502622593995
3223,-0.654093404875625,-0.5387050382514141,-0.4790580391527312,-0.3994857774427492,-0.32920502622593995
3224,0.5537576743979908,0.3987978746939454,0.585805528806553,1.464781183956747,-0.32920502622593995
3225,2.7429877555814195,2.2738037005846645,0.8165458428044493,2.530076590470745,-0.32920502622593995
3226,0.42793985364032255,0.32478448682983807,0.49100524476090546,1.1984573323282475,-0.32920502622593995
3227,2.239716472550746,1.3609719169273407,1.380577721465974,1.7311050355852464,6.928617412429667
3229,-0.5534391482694903,-0.5387050382514141,-0.05305298914886322,-0.6658096290712486,-0.32920502622593995
3230,0.5285941102464572,0.9415627190307325,-0.19346473061269923,-0.9321334806997481,0.8804320468833278
3232,-0.1508221218449517,-0.56337616753945,1.8003223753536206,1.1984573323282475,-0.32920502622593995
3234,-0.7044205331786922,-0.6620606846915931,-0.3216537939448638,-0.9321334806997481,-0.32920502622593995
3235,-0.8554019180878942,-0.884100848283915,-0.2662045712011833,-0.6658096290712486,-0.32920502622593995
3236,-0.7547476614817596,-0.7854163311317719,-0.07690211721066122,-0.6658096290712486,-0.32920502622593995
3237,-0.5534391482694903,-0.31666487465909215,-0.6230471498258371,-0.3994857774427492,-0.32920502622593995
3238,-0.729584097330226,-0.3660071332351637,-1.1179165571081473,-0.6658096290712486,-0.32920502622593995
3239,2.0132443951869434,1.879065631976092,0.5384053867837293,2.2637527388422454,3.299706193101863
3240,-0.9057290463909616,-1.0321276240121298,0.585805528806553,-0.6658096290712486,-0.32920502622593995
3241,0.00015926306425028097,0.12741545252555184,-0.010422672738398954,0.6658096290712486,-0.32920502622593995
3242,-0.17598568599648537,0.22609996967769497,-0.52586195297401,-0.3994857774427492,-0.32920502622593995
3243,-0.6792569690271586,-0.8100874604198077,0.585805528806553,-0.3994857774427492,-0.32920502622593995
3244,-0.9812197388455626,-0.8594297189958793,-1.4017211810435444,-1.1984573323282475,-0.32920502622593995
3245,-0.9308926105424953,-0.9827853654360582,-0.30853677351087494,-1.1984573323282475,-0.32920502622593995
3246,-0.5282755841179566,-0.9087719775719508,2.878899191948438,0.13316192581424974,-0.32920502622593995
3247,-0.9560561746940289,-1.007456494724094,-0.40810688316888205,-0.9321334806997481,-0.32920502622593995
3248,-1.0063833029970963,-1.0321276240121298,-0.904764975055827,-0.9321334806997481,-0.32920502622593995
3249,2.0887350876415445,1.9777501491282352,0.516941171528111,2.2637527388422454,2.0900691199925956
3250,-1.107037559603231,-1.1554832704523086,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3251,0.3776127253372552,1.0649183654709113,-0.5040996236176193,-0.13316192581424974,-0.32920502622593995
3252,-0.6037662765725577,-0.5880472968274857,-0.1022418157763215,-0.9321334806997481,-0.32920502622593995
3253,-0.2263128142995527,-0.09462471106677016,-0.1272834002412096,-0.6658096290712486,-0.32920502622593995
3254,0.4027762894887889,0.34945561611787385,0.39948421582375554,0.3994857774427492,0.8804320468833278
3255,1.6609544970654722,1.212945141199126,0.9170102947647738,2.2637527388422454,-0.32920502622593995
3256,-1.107037559603231,-1.2048255290283802,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3257,-0.7044205331786922,-0.34133600394712793,-1.0705164150853237,-0.6658096290712486,-0.32920502622593995
3258,0.025322827215783945,-0.4893627796753426,2.076376032668933,1.1984573323282475,-0.32920502622593995
3259,-1.0063833029970963,-1.0321276240121298,-0.904764975055827,-0.9321334806997481,-0.32920502622593995
3260,-0.4779484558148893,-0.6867318139796288,0.9921350481594376,0.13316192581424974,-0.32920502622593995
3261,0.3272855970341879,0.5221535211341243,-0.0020754779167695926,0.13316192581424974,0.8804320468833278
3262,-0.729584097330226,-0.884100848283915,0.7986589967581009,-0.3994857774427492,-0.32920502622593995
